source,target,attributes
FIN_A_26,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_27,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_28,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_29,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_30,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_31,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_32,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_33,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_34,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_35,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_36,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_37,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_80G,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_38,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_39,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_40,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_41,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_42,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_87A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_90A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_43,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_94B,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_44,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_45,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_46,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_47,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_48,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_49,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_119,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_50,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_50,labour_court,{'type': 'DEFINES'}
FIN_A_51,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_51,labour_court,{'type': 'DEFINES'}
FIN_A_132,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_132A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_52,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_53,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_54,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_55,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_56,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_133,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_133A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_133C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_139,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_140A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_57,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_58,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_143,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_59,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_153,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_60,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_61,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_153A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_153B,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_62,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_63,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_64,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_155,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_153C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_65,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_66,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_67,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_68,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_69,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_70,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_194J,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_197A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_71,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_72,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_73,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_204,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_206C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_74,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_75,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_76,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_211,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_234C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_234F,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_77,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_78,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_79,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_80,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_241A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_244A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_245N,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_245A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_81,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_82,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_83,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_245Q,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_253,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_84,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_85,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_86,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_87,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_271F,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_271J,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_88,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_89,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_90,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_91,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_92,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_273B,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_93,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_94,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_95,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_96,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_97,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_98,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_99,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_28H,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_28E,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_100,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_101,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_102,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_103,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_104,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_105,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_106,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_107,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_108,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_127B,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_127C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_157,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_109,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_110,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_111,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_112,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_113,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_114,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_115,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_116,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_117,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_118,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_23A,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_23C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_23D,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_32E,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_32F,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_120,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_121,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_122,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_123,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_124,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_125,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_126,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_127,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_128,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_65B,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_96C,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_96D,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_129,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_129,labour_court,{'type': 'DEFINES'}
FIN_A_130,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_131,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_134,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_135,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_137,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1882,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1898,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1934,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_138,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_140,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_141,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_142,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_144,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1974,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_23J,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_146,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_146,provident_fund,{'type': 'DEFINES'}
FIN_A_146,labour_court,{'type': 'DEFINES'}
FIN_A_147,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_148,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_148,labour_court,{'type': 'DEFINES'}
FIN_A_1992,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1992,labour_court,{'type': 'DEFINES'}
FIN_A_15J,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_15J,provident_fund,{'type': 'DEFINES'}
FIN_A_15J,labour_court,{'type': 'DEFINES'}
FIN_A_149,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_150,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_151,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_2005,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_152,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_154,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_2007,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_2016,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_182,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_156,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_158,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_158,labour_court,{'type': 'DEFINES'}
FIN_A_159,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_159,labour_court,{'type': 'DEFINES'}
FIN_A_1947,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1952,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1952,labour_court,{'type': 'DEFINES'}
FIN_A_160,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_161,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_161,labour_court,{'type': 'DEFINES'}
FIN_A_1957,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1999,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1999,labour_court,{'type': 'DEFINES'}
FIN_A_162,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_162,labour_court,{'type': 'DEFINES'}
FIN_A_163,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_163,labour_court,{'type': 'DEFINES'}
FIN_A_1987,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1989,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1989,labour_court,{'type': 'DEFINES'}
FIN_A_164,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_164,labour_court,{'type': 'DEFINES'}
FIN_A_165,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_165,labour_court,{'type': 'DEFINES'}
FIN_A_1976,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_166,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_166,labour_court,{'type': 'DEFINES'}
FIN_A_1994,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_167,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_167,labour_court,{'type': 'DEFINES'}
FIN_A_168,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_168,labour_court,{'type': 'DEFINES'}
FIN_A_2003,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1997,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1997,labour_court,{'type': 'DEFINES'}
FIN_A_169,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_169,labour_court,{'type': 'DEFINES'}
FIN_A_2000,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_170,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_170,labour_court,{'type': 'DEFINES'}
FIN_A_171,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_171,labour_court,{'type': 'DEFINES'}
FIN_A_2008,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_172,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_172,labour_court,{'type': 'DEFINES'}
FIN_A_173,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_173,labour_court,{'type': 'DEFINES'}
FIN_A_174,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_2013,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1961,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1961,labour_court,{'type': 'DEFINES'}
FIN_A_175,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_175,labour_court,{'type': 'DEFINES'}
FIN_A_176,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_176,labour_court,{'type': 'DEFINES'}
FIN_A_177,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1962,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1985,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_1986,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_178,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_178,labour_court,{'type': 'DEFINES'}
FIN_A_179,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_179,labour_court,{'type': 'DEFINES'}
FIN_A_1993,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_180,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_180,labour_court,{'type': 'DEFINES'}
FIN_A_181,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_181,labour_court,{'type': 'DEFINES'}
FIN_A_183,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_183,labour_court,{'type': 'DEFINES'}
FIN_A_2010,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_184,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_185,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_185,wages,{'type': 'DEFINES'}
FIN_A_185,gratuity,{'type': 'DEFINES'}
FIN_A_185,provident_fund,{'type': 'DEFINES'}
FIN_A_185,labour_court,{'type': 'DEFINES'}
FIN_A_186,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_187,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_188,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_189,FIN_A,{'type': 'BELONGS_TO'}
FIN_A_2012,FIN_A,{'type': 'BELONGS_TO'}
GST_1,GST,{'type': 'BELONGS_TO'}
GST_2,GST,{'type': 'BELONGS_TO'}
GST_3,GST,{'type': 'BELONGS_TO'}
GST_4,GST,{'type': 'BELONGS_TO'}
GST_5,GST,{'type': 'BELONGS_TO'}
GST_6,GST,{'type': 'BELONGS_TO'}
GST_7,GST,{'type': 'BELONGS_TO'}
GST_8,GST,{'type': 'BELONGS_TO'}
GST_9,GST,{'type': 'BELONGS_TO'}
GST_10,GST,{'type': 'BELONGS_TO'}
GST_11,GST,{'type': 'BELONGS_TO'}
GST_12,GST,{'type': 'BELONGS_TO'}
GST_13,GST,{'type': 'BELONGS_TO'}
GST_14,GST,{'type': 'BELONGS_TO'}
GST_11A,GST,{'type': 'BELONGS_TO'}
GST_15,GST,{'type': 'BELONGS_TO'}
GST_16,GST,{'type': 'BELONGS_TO'}
GST_17,GST,{'type': 'BELONGS_TO'}
GST_18,GST,{'type': 'BELONGS_TO'}
GST_19,GST,{'type': 'BELONGS_TO'}
GST_20,GST,{'type': 'BELONGS_TO'}
GST_21,GST,{'type': 'BELONGS_TO'}
GST_22,GST,{'type': 'BELONGS_TO'}
GST_23,GST,{'type': 'BELONGS_TO'}
GST_24,GST,{'type': 'BELONGS_TO'}
GST_25,GST,{'type': 'BELONGS_TO'}
GST_26,GST,{'type': 'BELONGS_TO'}
GST_27,GST,{'type': 'BELONGS_TO'}
GST_28,GST,{'type': 'BELONGS_TO'}
GST_29,GST,{'type': 'BELONGS_TO'}
GST_30,GST,{'type': 'BELONGS_TO'}
GST_31,GST,{'type': 'BELONGS_TO'}
GST_31A,GST,{'type': 'BELONGS_TO'}
GST_32,GST,{'type': 'BELONGS_TO'}
GST_33,GST,{'type': 'BELONGS_TO'}
GST_34,GST,{'type': 'BELONGS_TO'}
GST_35,GST,{'type': 'BELONGS_TO'}
GST_36,GST,{'type': 'BELONGS_TO'}
GST_37,GST,{'type': 'BELONGS_TO'}
GST_38,GST,{'type': 'BELONGS_TO'}
GST_39,GST,{'type': 'BELONGS_TO'}
GST_40,GST,{'type': 'BELONGS_TO'}
GST_41,GST,{'type': 'BELONGS_TO'}
GST_42,GST,{'type': 'BELONGS_TO'}
GST_43,GST,{'type': 'BELONGS_TO'}
GST_43A,GST,{'type': 'BELONGS_TO'}
GST_44,GST,{'type': 'BELONGS_TO'}
GST_45,GST,{'type': 'BELONGS_TO'}
GST_46,GST,{'type': 'BELONGS_TO'}
GST_47,GST,{'type': 'BELONGS_TO'}
GST_48,GST,{'type': 'BELONGS_TO'}
GST_49,GST,{'type': 'BELONGS_TO'}
GST_49A,GST,{'type': 'BELONGS_TO'}
GST_49B,GST,{'type': 'BELONGS_TO'}
GST_50,GST,{'type': 'BELONGS_TO'}
GST_51,GST,{'type': 'BELONGS_TO'}
GST_52,GST,{'type': 'BELONGS_TO'}
GST_53,GST,{'type': 'BELONGS_TO'}
GST_53A,GST,{'type': 'BELONGS_TO'}
GST_54,GST,{'type': 'BELONGS_TO'}
GST_55,GST,{'type': 'BELONGS_TO'}
GST_56,GST,{'type': 'BELONGS_TO'}
GST_57,GST,{'type': 'BELONGS_TO'}
GST_58,GST,{'type': 'BELONGS_TO'}
GST_59,GST,{'type': 'BELONGS_TO'}
GST_60,GST,{'type': 'BELONGS_TO'}
GST_61,GST,{'type': 'BELONGS_TO'}
GST_62,GST,{'type': 'BELONGS_TO'}
GST_63,GST,{'type': 'BELONGS_TO'}
GST_64,GST,{'type': 'BELONGS_TO'}
GST_65,GST,{'type': 'BELONGS_TO'}
GST_66,GST,{'type': 'BELONGS_TO'}
GST_67,GST,{'type': 'BELONGS_TO'}
GST_68,GST,{'type': 'BELONGS_TO'}
GST_69,GST,{'type': 'BELONGS_TO'}
GST_70,GST,{'type': 'BELONGS_TO'}
GST_71,GST,{'type': 'BELONGS_TO'}
GST_72,GST,{'type': 'BELONGS_TO'}
GST_73,GST,{'type': 'BELONGS_TO'}
GST_74,GST,{'type': 'BELONGS_TO'}
GST_74A,GST,{'type': 'BELONGS_TO'}
GST_75,GST,{'type': 'BELONGS_TO'}
GST_76,GST,{'type': 'BELONGS_TO'}
GST_77,GST,{'type': 'BELONGS_TO'}
GST_78,GST,{'type': 'BELONGS_TO'}
GST_79,GST,{'type': 'BELONGS_TO'}
GST_80,GST,{'type': 'BELONGS_TO'}
GST_81,GST,{'type': 'BELONGS_TO'}
GST_82,GST,{'type': 'BELONGS_TO'}
GST_83,GST,{'type': 'BELONGS_TO'}
GST_84,GST,{'type': 'BELONGS_TO'}
GST_85,GST,{'type': 'BELONGS_TO'}
GST_86,GST,{'type': 'BELONGS_TO'}
GST_87,GST,{'type': 'BELONGS_TO'}
GST_88,GST,{'type': 'BELONGS_TO'}
GST_89,GST,{'type': 'BELONGS_TO'}
GST_90,GST,{'type': 'BELONGS_TO'}
GST_91,GST,{'type': 'BELONGS_TO'}
GST_92,GST,{'type': 'BELONGS_TO'}
GST_93,GST,{'type': 'BELONGS_TO'}
GST_94,GST,{'type': 'BELONGS_TO'}
GST_95,GST,{'type': 'BELONGS_TO'}
GST_96,GST,{'type': 'BELONGS_TO'}
GST_97,GST,{'type': 'BELONGS_TO'}
GST_98,GST,{'type': 'BELONGS_TO'}
GST_99,GST,{'type': 'BELONGS_TO'}
GST_100,GST,{'type': 'BELONGS_TO'}
GST_101,GST,{'type': 'BELONGS_TO'}
GST_101A,GST,{'type': 'BELONGS_TO'}
GST_101B,GST,{'type': 'BELONGS_TO'}
GST_101C,GST,{'type': 'BELONGS_TO'}
GST_102,GST,{'type': 'BELONGS_TO'}
GST_103,GST,{'type': 'BELONGS_TO'}
GST_104,GST,{'type': 'BELONGS_TO'}
GST_105,GST,{'type': 'BELONGS_TO'}
GST_106,GST,{'type': 'BELONGS_TO'}
GST_107,GST,{'type': 'BELONGS_TO'}
GST_108,GST,{'type': 'BELONGS_TO'}
GST_109,GST,{'type': 'BELONGS_TO'}
GST_109,labour_court,{'type': 'DEFINES'}
GST_110,GST,{'type': 'BELONGS_TO'}
GST_110,labour_court,{'type': 'DEFINES'}
GST_111,GST,{'type': 'BELONGS_TO'}
GST_111,labour_court,{'type': 'DEFINES'}
GST_112,GST,{'type': 'BELONGS_TO'}
GST_112,labour_court,{'type': 'DEFINES'}
GST_113,GST,{'type': 'BELONGS_TO'}
GST_113,labour_court,{'type': 'DEFINES'}
GST_114,GST,{'type': 'BELONGS_TO'}
GST_115,GST,{'type': 'BELONGS_TO'}
GST_116,GST,{'type': 'BELONGS_TO'}
GST_117,GST,{'type': 'BELONGS_TO'}
GST_118,GST,{'type': 'BELONGS_TO'}
GST_119,GST,{'type': 'BELONGS_TO'}
GST_120,GST,{'type': 'BELONGS_TO'}
GST_121,GST,{'type': 'BELONGS_TO'}
GST_122,GST,{'type': 'BELONGS_TO'}
GST_122A,GST,{'type': 'BELONGS_TO'}
GST_123,GST,{'type': 'BELONGS_TO'}
GST_124,GST,{'type': 'BELONGS_TO'}
GST_125,GST,{'type': 'BELONGS_TO'}
GST_126,GST,{'type': 'BELONGS_TO'}
GST_127,GST,{'type': 'BELONGS_TO'}
GST_128,GST,{'type': 'BELONGS_TO'}
GST_128A,GST,{'type': 'BELONGS_TO'}
GST_129,GST,{'type': 'BELONGS_TO'}
GST_130,GST,{'type': 'BELONGS_TO'}
GST_131,GST,{'type': 'BELONGS_TO'}
GST_132,GST,{'type': 'BELONGS_TO'}
GST_133,GST,{'type': 'BELONGS_TO'}
GST_134,GST,{'type': 'BELONGS_TO'}
GST_135,GST,{'type': 'BELONGS_TO'}
GST_136,GST,{'type': 'BELONGS_TO'}
GST_137,GST,{'type': 'BELONGS_TO'}
GST_138,GST,{'type': 'BELONGS_TO'}
GST_139,GST,{'type': 'BELONGS_TO'}
GST_140,GST,{'type': 'BELONGS_TO'}
GST_141,GST,{'type': 'BELONGS_TO'}
GST_142,GST,{'type': 'BELONGS_TO'}
GST_143,GST,{'type': 'BELONGS_TO'}
GST_144,GST,{'type': 'BELONGS_TO'}
GST_145,GST,{'type': 'BELONGS_TO'}
GST_146,GST,{'type': 'BELONGS_TO'}
GST_147,GST,{'type': 'BELONGS_TO'}
GST_148,GST,{'type': 'BELONGS_TO'}
GST_149,GST,{'type': 'BELONGS_TO'}
GST_150,GST,{'type': 'BELONGS_TO'}
GST_151,GST,{'type': 'BELONGS_TO'}
GST_152,GST,{'type': 'BELONGS_TO'}
GST_153,GST,{'type': 'BELONGS_TO'}
GST_154,GST,{'type': 'BELONGS_TO'}
GST_155,GST,{'type': 'BELONGS_TO'}
GST_156,GST,{'type': 'BELONGS_TO'}
GST_157,GST,{'type': 'BELONGS_TO'}
GST_158,GST,{'type': 'BELONGS_TO'}
GST_158A,GST,{'type': 'BELONGS_TO'}
GST_159,GST,{'type': 'BELONGS_TO'}
GST_160,GST,{'type': 'BELONGS_TO'}
GST_161,GST,{'type': 'BELONGS_TO'}
GST_162,GST,{'type': 'BELONGS_TO'}
GST_163,GST,{'type': 'BELONGS_TO'}
GST_164,GST,{'type': 'BELONGS_TO'}
GST_165,GST,{'type': 'BELONGS_TO'}
GST_166,GST,{'type': 'BELONGS_TO'}
GST_167,GST,{'type': 'BELONGS_TO'}
GST_168,GST,{'type': 'BELONGS_TO'}
GST_168A,GST,{'type': 'BELONGS_TO'}
GST_169,GST,{'type': 'BELONGS_TO'}
GST_170,GST,{'type': 'BELONGS_TO'}
GST_171,GST,{'type': 'BELONGS_TO'}
GST_172,GST,{'type': 'BELONGS_TO'}
GST_173,GST,{'type': 'BELONGS_TO'}
GST_174,GST,{'type': 'BELONGS_TO'}
COMP_169,COMP,{'type': 'BELONGS_TO'}
COMP_212,COMP,{'type': 'BELONGS_TO'}
COMP_242,COMP,{'type': 'BELONGS_TO'}
COMP_242,labour_court,{'type': 'DEFINES'}
COMP_MA_1,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_2,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_3,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_4,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_5,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_6,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_7,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_8,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_9,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_10,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_11,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_12,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_13,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_14,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_15,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_16,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_17,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_18,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_19,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_20,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_21,COMP_MA,{'type': 'BELONGS_TO'}
COMP_MA_22,COMP_MA,{'type': 'BELONGS_TO'}
